code_commune,code_dep_min,ROUSSEL,MÉLENCHON,MACRON,JADOT,DUPONT-AIGNAN,POUTOU,LASSALLE,HIDALGO,ARTHAUD,PÉCRESSE,LE PEN,ZEMMOUR
88133,88,11,26,14,9,0,0,0,9,6,13,16,1
10133,10,9,35,27,4,3,4,3,0,1,16,32,6
45133,45,8,60,55,9,2,2,0,7,0,45,51,10
32133,32,11,25,40,11,5,0,0,2,4,25,32,9
79133,79,21,90,151,39,2,7,1,10,5,99,92,38
09133,09,5,2,10,0,0,0,1,0,4,1,5,2
58133,58,1,2,9,0,5,1,5,0,0,0,6,1
71133,71,42,180,166,52,1,14,0,0,11,130,148,43
40133,40,118,513,690,243,25,41,6,125,28,573,504,244
47133,47,19,66,56,17,1,6,0,0,0,42,45,17
76133,76,6,47,51,7,3,3,0,10,4,42,38,14
51133,51,6,5,14,4,1,3,5,0,0,0,7,1
86133,86,79,348,429,116,14,21,6,7,15,335,291,124
37133,37,15,36,49,18,0,7,4,3,6,47,43,15
22133,22,18,57,84,28,0,9,4,0,6,39,61,29
12133,12,126,452,708,175,15,39,12,80,28,556,583,196
18133,18,39,148,136,34,1,13,2,14,7,121,130,33
85133,85,28,101,130,24,6,11,3,0,7,64,132,22
19133,19,12,30,34,5,0,6,4,0,0,23,23,9
56133,56,27,98,161,39,4,4,4,24,3,99,111,36
36133,36,4,25,22,6,5,0,5,3,4,29,30,3
44133,44,73,192,396,105,6,20,2,7,18,314,269,113
971133,971,19,139,291,88,17,18,3,2,16,234,142,107
62134,62,4,27,11,0,3,0,0,1,0,9,8,0
76134,76,4,31,32,8,0,0,5,6,6,25,18,13
02134,02,16,153,71,14,0,1,6,25,6,64,65,24
14134,14,5,20,19,3,2,0,2,14,0,16,17,7
59134,59,32,143,110,33,3,2,2,0,2,109,99,35
60134,60,55,356,237,54,0,14,8,0,12,179,192,59
27134,27,1,25,24,8,0,2,4,0,6,9,12,9
21134,21,4,36,31,7,4,0,0,0,6,26,23,5
95134,95,99,398,595,156,13,22,5,12,32,540,451,168
70134,70,4,32,22,10,1,4,5,0,0,0,25,7
39134,39,11,25,17,1,0,5,4,4,0,26,20,0
57134,57,60,282,206,52,12,12,9,4,13,147,159,43
51134,51,8,33,24,9,0,1,4,0,5,4,32,8
52134,52,3,45,20,4,5,0,5,0,0,4,26,7
33134,33,8,22,25,9,1,0,2,4,2,31,16,4
77134,77,1,16,18,3,0,0,2,0,4,11,9,5
89134,89,10,60,30,14,3,1,1,3,2,27,38,5
88134,88,17,89,51,11,8,4,0,11,1,48,44,11
28134,28,664,2777,2412,582,83,131,20,216,106,1761,2398,563
10134,10,0,14,10,6,0,4,0,0,0,0,12,5
45134,45,38,150,147,38,4,8,3,0,11,81,141,42
32134,32,11,37,41,11,0,0,0,0,4,23,36,16
09134,09,0,8,9,0,3,4,0,0,2,0,2,8
79134,79,20,50,72,25,0,1,3,0,2,43,49,25
58134,58,79,370,337,93,5,13,8,61,7,242,260,98
40134,40,61,206,281,100,13,19,7,28,15,237,198,99
47134,47,11,40,40,12,1,2,5,0,1,21,32,12
86134,86,7,23,24,2,0,0,1,0,0,23,11,6
22134,22,76,266,435,154,10,32,4,33,21,303,290,145
37134,37,16,60,84,26,2,5,0,0,1,54,62,25
12134,12,8,31,38,5,0,0,0,24,1,28,38,5
18134,18,14,65,68,20,3,7,1,0,0,58,58,13
85134,85,5,28,37,5,0,0,5,0,0,18,26,5
41134,41,22,79,64,17,4,3,1,0,5,32,65,22
19134,19,12,56,91,24,3,9,0,9,0,63,56,14
56134,56,24,66,119,35,2,1,3,16,3,64,78,25
36134,36,14,61,46,11,4,4,4,0,0,41,45,9
71134,71,22,77,59,24,6,3,0,0,6,42,56,25
44134,44,21,67,129,41,0,1,0,28,0,98,85,38
971134,971,78,618,1382,426,83,94,17,94,38,1042,638,456
62135,62,13,51,35,4,0,1,1,8,0,33,19,8
76135,76,21,123,110,30,1,9,5,0,0,111,84,32
02135,02,33,194,99,23,8,12,5,0,0,66,91,23
14135,14,5,22,26,8,4,2,5,9,0,18,21,3
59135,59,63,316,218,58,9,12,5,21,2,198,185,56
60135,60,37,207,145,28,1,4,6,2,2,129,128,30
27135,27,16,57,44,10,0,0,0,1,3,37,45,8
21135,21,10,36,39,7,5,2,3,0,1,16,35,10
91135,91,97,181,289,70,7,17,0,15,13,239,212,81
70135,70,6,5,1,6,0,2,5,0,0,0,3,0
51135,51,0,18,7,6,0,0,2,0,0,3,10,2
71135,71,25,101,107,31,0,3,1,5,0,85,87,34
50135,50,5,17,22,11,0,6,0,2,0,12,14,9
52135,52,1,5,12,6,1,3,3,0,0,0,7,5
77135,77,42,144,154,37,1,7,0,0,12,116,119,36
33135,33,1,10,14,5,0,0,0,0,0,5,10,6
88135,88,27,129,86,22,9,11,1,0,4,61,85,26
28135,28,36,158,126,29,5,7,1,9,4,91,137,37
10135,10,3,20,13,1,0,2,5,0,0,7,11,0
45135,45,10,40,33,5,2,0,2,0,0,21,27,11
49135,49,63,174,267,59,11,7,0,22,9,151,245,59
32135,32,3,9,13,11,0,0,2,5,0,14,11,7
79135,79,21,74,121,26,0,9,0,17,2,90,85,29
58135,58,0,18,7,6,5,5,0,0,0,7,7,5
40135,40,16,56,93,37,6,1,0,0,5,68,64,36
47135,47,13,52,32,5,6,6,4,0,0,30,36,5
44135,44,120,393,790,216,11,23,5,35,8,601,558,220
86135,86,13,62,79,23,4,0,3,0,2,53,46,21
22135,22,52,202,331,102,14,18,2,0,4,192,208,106
12135,12,7,32,50,16,0,1,1,0,7,42,50,16
18135,18,2,34,23,4,0,0,0,0,3,28,28,8
85135,85,93,262,357,76,12,21,0,30,4,198,358,62
41135,41,23,109,98,23,0,3,4,5,5,71,91,29
19135,19,5,27,58,10,2,4,0,0,6,37,39,15
56135,56,29,134,209,54,4,6,2,0,2,124,141,56
36135,36,12,39,32,7,1,0,2,0,3,28,25,10
79136,79,21,76,108,27,1,5,0,15,0,65,64,20
76136,76,20,84,76,27,6,4,0,0,1,65,57,27
02136,02,8,30,10,8,3,1,0,0,3,0,19,2
14136,14,5,12,6,0,0,3,4,0,0,7,4,7
60136,60,8,82,45,13,4,7,1,0,0,37,50,16
27136,27,4,44,20,5,5,2,4,0,0,21,29,2
21136,21,0,0,0,1,2,0,1,0,0,0,6,4
91136,91,78,160,245,74,2,11,1,15,15,205,181,62
70136,70,19,78,43,15,1,6,0,0,6,33,45,16
25136,25,17,59,54,10,0,1,0,19,0,35,44,7
39136,39,5,4,6,2,0,0,4,0,0,0,0,0
51136,51,23,102,64,12,1,2,0,1,8,52,66,14
57136,57,19,69,53,20,7,6,6,0,6,40,40,14
71136,71,12,33,25,4,0,5,0,16,0,20,23,8
52136,52,1,15,9,4,3,5,4,2,0,7,11,0
77136,77,4,19,20,11,0,3,0,10,2,28,15,4
33136,33,0,22,31,6,0,5,0,17,0,27,18,4
89136,89,22,117,83,18,2,1,1,9,9,72,74,14
88136,88,46,218,150,39,3,7,2,58,5,123,136,37
28136,28,10,21,14,10,0,0,0,0,6,12,26,0
10136,10,6,21,18,4,0,0,4,0,0,0,11,8
45136,45,20,55,66,18,2,0,0,0,5,38,53,15
32136,32,8,13,15,5,4,1,0,0,1,20,21,2
09136,09,1,11,12,10,0,6,4,0,4,8,14,9
58136,58,0,6,4,0,3,0,0,2,2,6,8,7
40136,40,7,12,14,3,5,6,0,0,3,5,13,5
47136,47,4,14,17,0,0,0,0,12,1,6,7,1
59136,59,111,786,535,144,20,24,6,34,20,565,446,152
37136,37,19,43,53,14,0,1,5,0,0,50,53,17
86136,86,4,36,36,16,4,0,0,10,0,35,32,12
22136,22,194,745,1208,371,32,57,27,94,30,853,789,368
12136,12,23,82,136,34,5,12,3,5,4,105,116,32
85136,85,6,15,12,0,0,0,0,3,1,6,12,6
18136,18,4,37,28,10,0,1,5,6,4,33,27,8
41136,41,129,618,504,128,11,25,0,43,23,377,516,131
19136,19,53,178,296,68,7,13,8,39,7,228,191,80
56136,56,20,67,105,23,8,4,0,16,0,62,83,29
36136,36,9,11,18,6,2,1,0,0,0,5,12,8
44136,44,40,129,264,72,7,2,1,53,2,213,184,70
62137,62,7,24,9,0,1,2,0,0,5,2,4,6
02137,02,5,25,15,1,0,4,0,0,0,1,4,5
14137,14,59,245,311,100,11,23,7,27,17,223,250,80
59137,59,17,93,70,20,3,8,0,0,2,76,54,22
60137,60,13,46,30,7,1,0,0,0,0,13,23,10
27137,27,6,47,22,7,4,6,0,0,4,14,29,4
21137,21,6,9,14,0,0,0,2,0,1,12,14,0
91137,91,12,26,49,15,0,0,0,5,0,31,31,9
70137,70,6,37,23,1,1,2,0,7,5,15,28,10
57137,57,26,122,91,22,6,10,0,0,0,55,67,26
51137,51,9,25,19,1,3,3,0,8,0,21,23,0
71137,71,134,493,444,128,6,23,11,14,12,333,402,132
52137,52,5,1,3,0,0,0,0,2,1,3,1,0
33137,33,2,15,31,12,2,1,0,3,0,24,16,11
77137,77,2,27,25,3,1,0,2,14,0,21,17,7
61137,61,7,15,17,6,0,0,1,2,1,8,16,9
89137,89,17,73,50,15,7,0,3,0,7,31,41,9
88137,88,4,9,8,4,0,4,5,0,4,0,3,4
28137,28,19,86,80,24,1,4,0,23,0,54,81,19
10137,10,2,0,7,0,4,5,5,0,0,0,3,5
45137,45,25,81,84,24,4,6,5,0,0,21,77,18
79137,79,26,71,105,30,0,8,3,25,6,79,74,25
09137,09,0,23,14,9,0,0,0,2,0,20,16,12
50137,50,16,64,71,23,1,9,2,0,4,47,72,19
40137,40,1,26,36,17,2,5,0,11,0,23,18,7
58137,58,4,3,5,6,0,0,5,0,0,0,9,0
47137,47,29,158,144,31,6,9,1,18,5,131,124,32
86137,86,163,584,757,220,23,55,23,37,28,557,534,218
37137,37,2,19,17,2,4,0,0,0,0,2,19,9
12137,12,23,64,96,20,4,0,0,22,7,77,83,18
18137,18,18,71,59,16,4,6,6,0,0,41,43,11
85137,85,11,44,61,9,6,0,3,17,0,31,67,16
22137,22,19,97,158,52,7,6,6,24,4,122,107,55
41137,41,12,69,67,21,0,3,3,6,3,53,58,13
19137,19,7,0,9,0,5,3,3,0,0,0,5,4
56137,56,69,279,451,125,11,16,0,54,16,288,335,115
36137,36,7,39,37,15,4,0,0,0,4,31,34,11
44137,44,61,204,401,116,5,15,6,13,12,309,283,114
39137,39,6,49,45,14,4,4,0,0,0,32,39,7
62138,62,12,108,67,17,7,9,0,23,0,57,43,16
76138,76,6,48,31,15,6,7,0,0,0,31,34,7
02138,02,8,37,16,2,0,2,4,0,0,9,22,0
14138,14,11,30,41,6,1,0,0,0,0,24,29,10
59138,59,18,98,56,22,6,3,0,0,8,45,57,20
60138,60,21,134,89,22,4,10,0,0,7,75,70,17
27138,27,16,68,48,15,7,0,0,0,6,4,45,10
21138,21,13,64,67,19,4,0,3,7,0,53,66,24
78138,78,173,489,1098,281,15,29,1,24,48,609,1061,258
70138,70,7,14,14,6,6,0,0,0,1,0,9,1
39138,39,5,39,32,10,0,1,0,0,0,35,33,11
57138,57,6,2,11,0,0,0,5,0,0,0,12,5
51138,51,0,3,5,0,0,3,0,9,0,1,1,0
52138,52,4,15,5,2,5,3,0,0,0,0,14,0
50138,50,7,50,61,13,1,3,5,0,1,42,55,10
77138,77,12,64,65,16,6,4,0,0,3,45,43,19
33138,33,164,730,1081,303,25,74,13,52,36,842,697,295
61138,61,9,22,18,3,0,0,1,10,4,17,27,6
88138,88,5,12,7,4,0,6,0,1,1,12,8,0
10138,10,0,20,17,3,4,0,1,0,3,1,18,7
45138,45,7,2,5,0,0,0,0,10,3,0,4,2
32138,32,7,12,22,10,0,6,2,0,6,0,17,1
09138,09,6,23,21,6,0,4,0,2,5,22,9,11
40138,40,10,29,34,7,6,0,3,0,6,19,24,9
58138,58,10,42,33,14,3,1,0,0,2,27,28,15
47138,47,45,217,168,42,10,6,4,28,6,152,152,50
49138,49,77,206,314,84,9,21,8,1,6,171,265,74
25138,25,0,15,13,6,0,2,0,5,3,11,18,4
86138,86,6,20,26,6,4,0,3,0,1,1,9,11
37138,37,20,90,103,29,2,1,0,20,3,81,97,35
12138,12,47,136,203,49,7,11,5,30,3,165,156,51
18138,18,62,253,230,56,8,19,3,0,9,181,195,59
85138,85,36,105,140,29,1,10,6,9,5,77,132,24
22138,22,3,23,46,18,0,5,2,0,5,20,24,14
41138,41,7,29,27,13,0,4,2,0,3,21,27,7
19138,19,32,117,162,42,2,10,2,21,9,134,114,34
36138,36,9,34,31,10,0,0,1,0,6,4,29,6
44138,44,20,64,117,42,6,0,1,19,4,92,79,34
62139,62,120,855,461,115,31,33,8,9,22,444,365,131
76139,76,8,28,20,4,0,4,5,0,3,24,14,7
02139,02,9,73,43,6,0,5,0,9,5,34,42,9
59139,59,317,1676,1212,365,59,46,10,34,52,1324,1029,337
60139,60,251,1345,867,195,38,53,8,41,35,740,758,209
27139,27,6,34,20,2,0,6,1,7,0,20,14,0
21139,21,10,27,31,5,0,1,2,0,0,23,34,12
51139,51,5,48,39,10,0,0,2,0,1,26,37,8
57139,57,7,49,35,4,1,0,5,12,0,32,24,4
39139,39,7,10,4,6,1,3,0,0,0,1,3,7
71139,71,5,19,17,4,0,0,4,0,0,15,16,0
50139,50,99,396,477,132,29,26,7,2,18,302,433,133
77139,77,183,674,689,177,16,33,10,35,32,600,530,169
33139,33,0,12,14,0,3,0,0,0,1,4,3,7
61139,61,13,37,35,7,0,0,0,5,0,18,36,10
89139,89,31,156,100,21,9,9,5,21,9,84,103,27
88139,88,6,14,12,7,5,4,3,3,2,7,8,0
28139,28,0,16,16,4,0,0,4,11,0,6,15,0
10139,10,8,23,14,5,4,3,0,0,6,2,22,0
45139,45,12,60,49,7,0,0,0,13,2,38,52,8
32139,32,4,3,15,8,0,4,5,0,1,0,4,8
09139,09,0,7,11,2,0,0,0,0,0,13,6,9
95139,95,6,26,33,12,4,4,0,0,0,21,29,6
25139,25,16,61,52,19,5,4,0,0,0,35,59,14
40139,40,13,46,66,20,4,0,0,45,0,53,46,27
58139,58,1,16,17,2,0,6,0,3,0,11,13,6
47139,47,5,13,4,4,2,1,0,0,0,5,3,6
85139,85,16,41,51,6,7,1,5,2,3,38,50,14
79139,79,0,7,8,0,3,0,0,0,0,4,11,0
86139,86,64,262,296,84,14,17,8,28,4,256,214,87
37139,37,141,478,594,169,19,27,18,20,23,471,532,162
22139,22,2,5,8,3,4,0,0,17,0,5,3,2
12139,12,0,13,26,9,3,0,0,0,3,20,15,1
18139,18,14,75,73,10,4,5,0,4,0,58,51,21
41139,41,23,119,90,27,8,8,0,0,6,82,110,28
19139,19,3,10,15,0,0,6,2,0,0,5,16,8
56139,56,6,43,58,20,0,0,0,0,3,35,49,9
36139,36,14,74,76,23,7,4,0,0,1,57,69,25
44139,44,29,84,164,50,1,3,0,6,4,121,121,51
62140,62,12,84,50,13,3,8,0,0,5,41,31,19
76140,76,4,24,14,4,6,0,0,2,4,17,13,3
02140,02,12,72,30,11,0,7,2,0,0,34,39,5
14140,14,4,29,34,16,2,3,2,0,6,27,39,11
59140,59,15,73,48,8,0,0,0,0,0,54,37,10
60140,60,10,49,34,5,5,7,0,0,3,26,37,12
27140,27,8,68,43,6,0,2,0,0,6,35,47,13
21140,21,2,10,11,0,0,0,3,0,1,9,8,0
78140,78,20,70,159,35,0,0,2,22,10,95,154,40
51140,51,15,53,30,12,0,4,0,0,5,6,41,12
57140,57,12,84,63,16,0,3,2,0,1,32,52,17
70140,70,0,5,6,0,4,0,0,0,4,0,6,4
39140,39,0,3,6,5,0,0,2,0,0,0,8,0
71140,71,0,0,6,5,1,0,0,0,2,0,0,6
52140,52,41,78,78,32,22,17,20,0,8,24,52,26
77140,77,11,22,32,4,5,0,4,0,1,19,16,5
61140,61,24,103,105,21,2,9,0,0,8,57,120,21
33140,33,95,386,562,170,15,39,5,50,21,473,371,176
88140,88,16,54,33,11,5,5,1,4,2,30,30,5
28140,28,156,616,518,116,18,31,8,0,33,341,530,113
10140,10,26,147,92,21,8,1,0,0,5,69,106,16
49140,49,31,72,126,26,0,8,0,0,5,70,116,24
32140,32,2,6,8,5,0,0,0,0,1,0,4,2
09140,09,6,20,23,12,1,1,5,1,5,25,11,8
22140,22,10,40,79,20,6,8,0,6,0,48,47,25
85140,85,37,146,196,32,8,7,1,26,3,114,190,34
44140,44,34,83,195,46,1,10,1,0,7,146,130,47
40140,40,3,12,29,10,4,4,5,0,0,11,18,7
58140,58,3,29,23,5,0,0,0,10,0,30,23,12
47140,47,10,77,55,19,0,2,0,30,5,56,49,16
86140,86,50,243,278,89,9,23,0,0,12,216,219,87
37140,37,4,27,32,4,0,2,0,8,0,33,27,10
12140,12,25,86,118,30,7,7,3,16,1,108,108,27
18140,18,30,159,142,32,1,10,0,18,9,117,120,40
41140,41,25,92,81,16,2,2,2,0,8,61,90,27
19140,19,21,57,92,20,4,4,3,26,7,70,63,24
56140,56,79,310,465,115,12,20,10,14,14,272,365,133
36140,36,32,135,120,39,1,2,6,0,4,97,115,29
79140,79,19,65,101,28,0,7,4,4,7,67,80,31
62141,62,21,140,75,17,7,4,5,20,4,74,52,18
76141,76,35,165,123,38,4,7,0,8,5,137,110,34
14141,14,1,16,14,2,2,4,0,3,0,7,18,2
59141,59,9,82,62,16,7,2,0,0,2,47,51,22
27141,27,4,6,12,0,4,2,0,0,0,0,1,7
21141,21,0,8,11,0,0,0,0,0,3,3,0,0
60141,60,265,1485,939,218,35,42,15,54,52,802,814,226
95141,95,0,0,5,0,4,0,1,0,3,0,3,1
25141,25,7,17,9,0,0,1,0,0,6,3,14,4
39141,39,4,23,30,6,0,5,4,0,4,12,26,7
57141,57,0,19,14,0,0,0,0,0,0,7,5,6
70141,70,6,27,9,0,5,5,0,0,1,0,19,7
71141,71,8,39,40,11,4,0,0,0,5,20,34,12
52141,52,6,53,25,9,0,7,1,0,2,20,33,1
77141,77,23,99,104,27,1,6,0,1,6,102,73,31
33141,33,20,61,87,23,6,10,0,0,1,66,66,29
61141,61,6,46,36,15,0,0,4,17,0,34,42,6
89141,89,4,19,17,3,0,0,0,0,0,7,18,2
88141,88,4,32,22,5,3,0,5,14,0,25,16,1
28141,28,13,43,34,8,2,6,0,0,1,13,29,10
10141,10,24,100,68,9,0,2,1,2,0,46,79,18
45141,45,3,12,12,6,2,2,4,1,0,17,19,3
32141,32,0,8,19,0,2,0,0,0,0,11,12,10
09141,09,4,11,6,0,4,0,5,5,0,7,9,0
79141,79,5,8,31,11,3,1,4,0,6,0,23,9
02141,02,42,290,149,34,14,9,7,0,8,113,135,36
51141,51,14,88,65,22,4,5,0,10,3,53,80,17
44141,44,20,66,163,43,0,4,6,3,4,128,101,48
40141,40,12,27,41,7,0,2,0,1,2,31,23,17
47141,47,7,41,36,11,3,2,0,0,3,9,29,10
58141,58,0,11,6,2,2,3,4,4,0,12,2,0
37141,37,20,79,112,35,7,7,1,0,5,70,98,34
86141,86,21,70,94,29,8,2,3,0,4,83,60,25
22141,22,0,14,24,13,0,1,0,16,2,16,17,5
12141,12,3,22,45,11,6,4,0,1,1,37,29,6
18141,18,163,815,724,181,36,37,14,29,35,610,633,173
85141,85,21,52,78,14,7,0,0,13,0,36,69,12
41141,41,7,32,35,5,2,1,0,4,6,17,38,5
19141,19,0,15,22,10,0,0,4,1,4,25,15,2
56141,56,37,155,238,61,7,10,6,0,6,142,170,61
36141,36,39,200,177,43,13,15,2,0,10,152,154,50
62142,62,6,18,12,7,5,0,0,1,0,15,5,1
76142,76,17,65,57,20,5,0,2,0,1,56,48,19
02142,02,12,52,20,2,0,1,1,0,0,26,16,4
59142,59,14,89,65,23,0,0,0,10,3,71,50,17
27142,27,1,28,27,9,4,3,2,0,5,14,17,1
21142,21,5,23,27,8,4,0,4,13,0,16,22,4
95142,95,44,142,209,54,3,5,5,14,7,202,163,63
70142,70,6,31,14,2,5,1,4,0,0,10,18,8
25142,25,3,31,34,6,0,0,5,14,1,21,23,5
51142,51,6,61,47,7,0,1,4,0,2,30,37,14
39142,39,9,13,11,4,0,1,3,0,0,10,16,2
57142,57,14,61,49,17,6,7,3,0,7,32,36,7
52142,52,0,20,9,0,0,0,0,6,0,2,5,7
77142,77,131,456,462,125,5,26,6,29,18,394,349,102
33142,33,23,129,181,55,5,5,4,0,9,145,119,44
61142,61,8,18,16,0,0,0,0,12,3,12,16,5
89142,89,29,136,83,18,2,10,2,13,0,72,89,17
88142,88,8,70,36,11,2,3,0,12,0,35,39,10
28142,28,0,26,18,1,6,0,0,7,3,9,13,8
10142,10,62,244,146,37,10,3,4,0,12,97,193,31
45142,45,88,378,372,97,19,25,0,0,9,220,340,85
32142,32,0,17,21,5,0,0,5,3,1,10,12,6
09142,09,0,13,19,10,0,1,5,0,6,3,7,5
79142,79,1,8,17,0,0,3,2,0,3,5,8,0
60142,60,63,401,271,59,5,11,0,5,7,235,223,56
71142,71,10,27,21,10,0,0,1,0,0,22,23,10
85142,85,24,77,120,28,3,4,0,0,8,71,106,29
40142,40,23,76,107,39,0,10,5,2,6,89,72,41
47142,47,9,85,57,23,0,3,1,2,6,54,63,23
58142,58,11,26,26,9,0,0,0,0,0,19,20,8
86142,86,12,56,63,17,6,4,2,0,3,49,52,25
37142,37,14,57,84,17,0,4,3,2,4,63,66,23
12142,12,19,53,89,17,7,1,3,13,7,55,59,20
18142,18,18,73,68,22,0,3,4,0,5,52,51,12
19142,19,9,13,26,5,6,0,0,0,0,7,12,2
36142,36,42,175,146,51,4,9,4,27,1,150,136,46
44142,44,32,117,235,59,2,6,0,0,3,175,152,71
41142,41,66,311,258,73,13,18,8,12,13,190,254,79
50142,50,30,106,140,38,5,9,0,24,3,85,115,35
62143,62,4,3,1,5,2,0,0,4,0,2,1,0
76143,76,37,158,134,40,1,13,0,1,8,153,105,36
14143,14,68,245,281,76,16,20,3,3,15,156,235,76
21143,21,4,15,13,0,0,0,0,0,1,5,8,0
60143,60,73,393,249,54,7,14,2,41,13,222,228,55
70143,70,1,17,16,6,0,5,0,0,0,0,5,8
25143,25,11,26,28,8,6,0,0,0,0,15,21,3
39143,39,3,0,7,0,0,4,0,0,5,0,0,1
78143,78,31,96,225,52,7,9,0,0,3,124,221,49
57143,57,98,453,353,84,8,29,0,23,13,303,265,89
71143,71,15,58,57,11,3,7,4,0,3,29,36,13
50143,50,25,86,116,31,9,7,4,0,4,80,87,23
77143,77,135,477,477,123,14,19,8,18,23,415,356,120
33143,33,50,202,289,84,11,21,0,20,16,220,198,95
61143,61,77,291,261,58,14,18,6,7,9,167,294,61
89143,89,5,48,25,8,3,7,2,0,3,21,23,4
88143,88,15,53,34,5,2,0,0,0,0,17,28,13
28143,28,5,35,27,10,0,0,1,0,6,5,25,11
10143,10,11,31,24,4,2,4,5,0,2,0,26,5
45143,45,0,0,9,1,0,4,0,0,0,0,0,2
32143,32,9,33,37,8,4,0,3,16,1,34,29,7
09143,09,1,0,4,0,0,0,1,0,0,6,4,3
59143,59,175,1081,751,219,29,36,4,48,37,799,625,224
40143,40,10,18,26,13,4,4,0,9,0,20,18,12
47143,47,51,259,211,64,11,9,5,58,5,193,182,55
02143,02,7,28,13,9,1,1,0,0,0,14,10,3
51143,51,3,5,8,2,0,4,0,2,0,1,5,1
58143,58,6,17,16,5,4,5,3,0,0,0,15,6
86143,86,3,17,31,9,3,7,3,0,0,3,21,10
37143,37,37,129,158,43,9,10,0,12,5,138,131,39
22143,22,33,144,232,68,12,16,2,38,8,175,148,74
18143,18,13,39,36,5,0,0,0,21,2,28,29,4
85143,85,37,101,142,25,8,9,2,0,5,71,136,32
41143,41,34,133,125,35,4,7,5,0,2,93,135,32
19143,19,16,47,73,23,0,2,3,15,0,59,46,14
56143,56,122,451,699,183,24,36,7,29,26,415,537,177
12143,12,2,13,16,0,3,2,0,1,1,11,10,0
36143,36,10,55,41,8,3,0,6,17,3,44,42,14
44143,44,873,2608,5441,1507,90,218,59,237,161,3988,3696,1524
62144,62,5,65,36,9,2,3,2,8,3,41,34,15
76144,76,1,26,12,2,4,1,0,9,2,14,11,5
02144,02,1,26,18,8,6,0,0,0,0,8,9,0
27144,27,5,38,21,4,4,0,4,0,5,25,18,6
21144,21,0,2,4,2,4,2,3,0,0,0,0,5
70144,70,5,8,3,1,0,0,4,0,3,2,0,0
60144,60,5,23,15,7,0,4,0,0,0,13,20,7
51144,51,12,78,58,16,5,3,2,0,0,44,70,8
59144,59,16,117,85,20,6,9,0,0,0,77,64,24
95144,95,3,10,3,0,2,0,0,8,0,6,3,0
57144,57,91,412,305,67,15,22,6,56,5,237,244,61
71144,71,8,27,22,11,0,2,0,0,6,8,15,6
50144,50,15,60,72,13,0,2,0,0,2,37,63,23
77144,77,13,44,49,10,4,4,0,0,1,19,35,12
33144,33,21,72,97,24,0,6,0,0,3,66,60,30
89144,89,21,104,68,13,6,6,0,27,3,72,72,14
88144,88,1,0,4,6,1,0,2,0,0,0,8,6
10144,10,9,20,9,5,0,3,3,0,0,0,20,8
56144,56,84,273,438,119,6,27,11,24,18,279,334,104
45144,45,39,132,131,30,6,10,1,4,0,90,116,37
32144,32,7,0,14,6,0,4,0,0,5,0,4,5
79144,79,11,32,55,15,2,0,0,0,0,25,39,18
22144,22,31,104,177,52,4,7,3,0,0,117,118,55
40144,40,6,21,34,9,3,0,0,0,5,28,16,14
47144,47,11,66,54,14,0,4,0,17,8,58,54,13
28144,28,5,28,21,7,0,6,0,1,0,17,23,3
58144,58,18,80,66,24,0,8,4,0,0,41,46,21
86144,86,11,32,42,13,0,0,0,3,0,33,23,11
37144,37,18,52,60,19,6,8,0,0,0,21,58,14
12144,12,0,14,17,9,1,5,0,0,0,18,23,0
18144,18,14,56,49,13,6,2,0,0,7,31,49,13
85144,85,42,112,164,38,8,13,0,0,6,92,168,37
41144,41,28,102,88,21,6,1,6,0,0,40,89,25
19144,19,9,18,28,7,0,3,0,19,3,21,21,6
36144,36,14,44,35,10,4,0,5,0,3,19,32,15
44144,44,51,150,302,88,14,13,4,0,9,189,215,86
62145,62,13,76,48,15,3,2,0,10,1,42,40,7
02145,02,16,104,56,9,5,0,0,0,0,44,42,8
14145,14,10,40,55,20,1,6,0,0,5,34,44,13
21145,21,6,0,1,2,0,3,0,0,3,0,3,4
91145,91,2,9,15,0,0,3,0,1,0,4,6,0
70145,70,18,79,42,6,4,0,5,7,1,32,35,11
25145,25,3,10,10,1,2,1,2,9,0,9,15,0
60145,60,12,66,47,7,6,3,5,0,0,44,49,10
59145,59,19,102,80,21,0,9,2,12,4,82,60,20
51145,51,12,33,32,11,0,1,0,0,5,8,32,9
39145,39,12,48,33,14,2,5,5,0,3,22,31,6
57145,57,10,45,43,12,0,6,2,0,7,30,29,7
71145,71,12,62,56,14,2,7,1,1,3,52,47,12
52145,52,1,15,15,5,2,6,0,0,4,0,15,6
50145,50,19,59,73,20,3,7,3,0,6,39,56,21
77145,77,16,67,71,24,6,5,3,0,8,58,60,15
33145,33,9,57,71,21,0,4,3,11,0,69,54,16
89145,89,16,62,42,16,4,4,0,5,0,35,42,10
88145,88,11,41,27,6,0,3,3,0,0,1,23,11
61145,61,110,487,458,117,17,21,9,28,25,297,500,98
10145,10,12,32,22,2,0,3,0,5,0,13,24,6
45145,45,104,365,393,98,6,22,6,0,21,224,347,101
32145,32,4,1,11,0,0,3,0,0,3,1,11,1
79145,79,8,32,39,12,1,4,0,3,5,34,30,13
40145,40,15,55,78,22,0,5,3,0,5,59,45,30
47145,47,93,470,372,105,7,21,9,81,13,360,342,120
09145,09,1,25,32,7,0,0,0,13,0,40,20,16
58145,58,31,150,121,39,3,2,4,0,5,105,102,43
37145,37,3,28,25,10,4,4,0,0,0,15,30,9
86145,86,21,95,130,32,7,6,0,37,4,99,85,34
