dep,datetime,n_cum_dose1,n_cum_dose2,couv_dose1,couv_dose2
18,2021-04-27,75853,33398,25.6,11.3
05,2021-04-27,36185,16265,25.5,11.5
95,2021-04-27,209750,94501,16.8,7.6
51,2021-04-27,122518,50888,21.7,9.0
14,2021-04-27,173060,68679,25.0,9.9
11,2021-04-27,93114,36372,25.0,9.8
43,2021-04-27,54350,30035,24.0,13.2
02,2021-04-27,110537,48741,21.0,9.3
56,2021-04-27,202202,69838,26.8,9.2
75,2021-04-27,483202,221491,22.5,10.3
01,2021-04-27,130266,53933,19.8,8.2
27,2021-04-27,122905,51805,20.5,8.6
12,2021-04-27,80230,35560,28.8,12.8
22,2021-04-27,170732,77234,28.6,13.0
34,2021-04-27,275962,117344,23.5,10.0
73,2021-04-27,100479,42710,23.2,9.9
79,2021-04-27,92660,34976,24.9,9.4
03,2021-04-27,92304,44427,27.9,13.4
54,2021-04-27,173457,75949,23.7,10.4
16,2021-04-27,85527,33513,24.6,9.6
52,2021-04-27,44176,16464,26.1,9.7
59,2021-04-27,548597,237737,21.2,9.2
36,2021-04-27,58508,25291,26.9,11.6
32,2021-04-27,56227,20278,29.6,10.7
30,2021-04-27,172264,78012,23.0,10.4
08,2021-04-27,67394,26500,25.4,10.0
40,2021-04-27,117483,47965,28.5,11.6
91,2021-04-27,240164,107272,18.2,8.1
55,2021-04-27,46235,17786,25.5,9.8
70,2021-04-27,54328,25265,23.3,10.8
09,2021-04-27,38942,16674,25.6,10.9
82,2021-04-27,59192,22172,22.5,8.4
45,2021-04-27,136632,53717,20.0,7.9
53,2021-04-27,68012,32512,22.3,10.6
58,2021-04-27,53936,24861,27.0,12.5
78,2021-04-27,301408,134487,20.8,9.3
2B,2021-04-27,50460,24060,27.7,13.2
46,2021-04-27,48422,21715,28.0,12.5
86,2021-04-27,105670,43068,24.2,9.8
04,2021-04-27,39157,17822,23.7,10.8
65,2021-04-27,65278,27684,28.8,12.2
57,2021-04-27,246390,133968,23.8,12.9
60,2021-04-27,162663,77740,19.7,9.4
06,2021-04-27,329610,145334,30.5,13.5
90,2021-04-27,29341,15013,20.9,10.7
76,2021-04-27,284589,124348,22.9,10.0
94,2021-04-27,258855,119528,18.4,8.5
19,2021-04-27,64370,29361,26.8,12.2
67,2021-04-27,240118,93095,21.2,8.2
83,2021-04-27,273371,121792,25.5,11.3
84,2021-04-27,120927,48149,21.6,8.6
48,2021-04-27,20028,9575,26.3,12.6
38,2021-04-27,284217,116314,22.5,9.2
10,2021-04-27,73560,33782,23.7,10.9
87,2021-04-27,97706,38749,26.4,10.5
49,2021-04-27,192058,72593,23.5,8.9
72,2021-04-27,119062,45577,21.3,8.1
15,2021-04-27,41061,17513,28.8,12.3
80,2021-04-27,132424,55805,23.2,9.8
47,2021-04-27,82115,31388,24.9,9.5
63,2021-04-27,155475,65570,23.5,9.9
39,2021-04-27,57049,29720,22.1,11.5
81,2021-04-27,107607,41159,27.7,10.6
41,2021-04-27,82728,33774,25.2,10.3
68,2021-04-27,154344,76078,20.2,10.0
13,2021-04-27,451637,215351,22.2,10.6
62,2021-04-27,352199,161035,24.2,11.1
77,2021-04-27,243855,107629,17.1,7.6
14,2021-04-28,176170,70517,25.5,10.2
2A,2021-04-28,49095,24908,30.2,15.3
42,2021-04-28,181202,78672,23.7,10.3
12,2021-04-28,81324,37316,29.2,13.4
30,2021-04-28,175242,80462,23.4,10.8
93,2021-04-28,220762,101009,13.2,6.0
15,2021-04-28,41491,18268,29.1,12.8
51,2021-04-28,125147,52171,22.2,9.3
73,2021-04-28,102332,44260,23.7,10.2
55,2021-04-28,47104,18613,25.9,10.2
82,2021-04-28,60044,22960,22.9,8.7
70,2021-04-28,55286,26086,23.7,11.2
31,2021-04-28,299129,104117,21.4,7.4
45,2021-04-28,139631,55789,20.4,8.2
94,2021-04-28,264023,123270,18.8,8.8
37,2021-04-28,145555,50839,24.0,8.4
60,2021-04-28,165801,80111,20.1,9.7
90,2021-04-28,29986,15433,21.4,11.0
69,2021-04-28,371239,162583,19.8,8.7
25,2021-04-28,114053,54453,21.1,10.1
47,2021-04-28,84123,32990,25.5,10.0
53,2021-04-28,69175,33834,22.7,11.1
07,2021-04-28,82081,38338,25.1,11.7
48,2021-04-28,20199,10021,26.5,13.1
39,2021-04-28,58561,30153,22.7,11.7
61,2021-04-28,74062,32629,26.7,11.8
2B,2021-04-28,51315,24869,28.2,13.6
92,2021-04-28,332252,154888,20.6,9.6
81,2021-04-28,108990,43557,28.1,11.2
57,2021-04-28,251061,136628,24.2,13.2
49,2021-04-28,196189,75045,24.0,9.2
43,2021-04-28,55257,31102,24.4,13.7
09,2021-04-28,39687,17361,26.0,11.4
84,2021-04-28,123544,49935,22.0,8.9
34,2021-04-28,281722,120964,24.0,10.3
63,2021-04-28,157902,68727,23.9,10.4
76,2021-04-28,289756,128233,23.3,10.3
27,2021-04-28,125393,53383,20.9,8.9
19,2021-04-28,65910,29928,27.4,12.5
01,2021-04-28,132908,55530,20.2,8.5
11,2021-04-28,95051,37757,25.5,10.1
91,2021-04-28,245478,110221,18.6,8.4
68,2021-04-28,157762,77895,20.7,10.2
18,2021-04-28,77199,34371,26.0,11.6
75,2021-04-28,493714,227209,23.0,10.6
22,2021-04-28,174184,79958,29.2,13.4
77,2021-04-28,249142,110804,17.5,7.8
02,2021-04-28,112322,50229,21.4,9.5
03,2021-04-28,94183,45599,28.4,13.8
46,2021-04-28,49515,22374,28.6,12.9
54,2021-04-28,176155,77893,24.1,10.7
06,2021-04-28,333355,149673,30.9,13.9
79,2021-04-28,94164,37708,25.3,10.1
80,2021-04-28,134769,57320,23.7,10.1
50,2021-04-28,139059,60673,28.3,12.4
52,2021-04-28,45555,17077,26.9,10.1
83,2021-04-28,277772,126261,25.9,11.8
32,2021-04-28,57140,20730,30.1,10.9
58,2021-04-28,55395,25750,27.8,12.9
78,2021-04-28,307450,139392,21.2,9.6
41,2021-04-28,84348,34666,25.7,10.6
95,2021-04-28,213961,97326,17.1,7.8
86,2021-04-28,108547,44476,24.8,10.2
36,2021-04-28,59814,26272,27.5,12.1
59,2021-04-28,557234,244345,21.5,9.4
87,2021-04-28,101426,40194,27.4,10.8
16,2021-04-28,87088,34637,25.0,9.9
65,2021-04-28,66908,28582,29.5,12.6
67,2021-04-28,244312,96426,21.6,8.5
04,2021-04-28,39613,18834,24.0,11.4
08,2021-04-28,68765,27197,25.9,10.2
40,2021-04-28,119717,49444,29.1,12.0
17,2021-04-28,180038,76408,27.8,11.8
28,2021-04-28,101785,40553,23.7,9.4
33,2021-04-28,383632,142507,23.5,8.7
21,2021-04-28,121654,59180,22.8,11.1
10,2021-04-28,74421,34182,24.0,11.0
44,2021-04-28,304892,107535,21.2,7.5
35,2021-04-28,239863,85400,22.2,7.9
13,2021-04-28,460796,222793,22.6,11.0
05,2021-04-28,36648,16950,25.9,12.0
24,2021-04-28,115308,45580,28.2,11.2
66,2021-04-28,125022,48619,26.1,10.2
26,2021-04-28,117287,53983,22.5,10.4
38,2021-04-28,290414,119113,23.0,9.4
64,2021-04-28,189740,82234,27.8,12.0
62,2021-04-28,356907,165420,24.6,11.4
88,2021-04-28,91019,43689,25.3,12.2
29,2021-04-28,247196,87561,27.3,9.7
23,2021-04-28,34222,15032,29.4,12.9
56,2021-04-28,206965,72050,27.4,9.5
72,2021-04-28,123133,47650,22.0,8.5
89,2021-04-28,76478,37576,23.0,11.3
71,2021-04-28,138417,69124,25.3,12.6
85,2021-04-28,174877,69182,25.6,10.1
74,2021-04-28,153406,67988,18.5,8.2
37,2021-04-29,150314,52880,24.8,8.7
11,2021-04-29,97258,39413,26.1,10.6
51,2021-04-29,127966,53636,22.7,9.5
17,2021-04-29,184190,79189,28.5,12.2
06,2021-04-29,338738,154935,31.4,14.4
15,2021-04-29,42138,19267,29.5,13.5
63,2021-04-29,160913,71673,24.4,10.9
30,2021-04-29,178983,82817,23.9,11.1
64,2021-04-29,194128,85567,28.4,12.5
14,2021-04-29,180478,72777,26.1,10.5
34,2021-04-29,288225,124945,24.5,10.6
40,2021-04-29,122487,51384,29.7,12.5
88,2021-04-29,92892,45059,25.8,12.5
38,2021-04-29,298652,122487,23.6,9.7
76,2021-04-29,296505,132083,23.8,10.6
42,2021-04-29,184797,81418,24.2,10.6
44,2021-04-29,313955,111904,21.8,7.8
10,2021-04-29,75856,34853,24.5,11.2
79,2021-04-29,96385,39872,25.9,10.7
73,2021-04-29,104894,45842,24.3,10.6
71,2021-04-29,141947,71226,25.9,13.0
95,2021-04-29,220046,101433,17.6,8.1
87,2021-04-29,104395,42033,28.2,11.3
78,2021-04-29,314389,144106,21.7,9.9
36,2021-04-29,61513,26983,28.3,12.4
32,2021-04-29,58157,21712,30.6,11.4
04,2021-04-29,40280,19860,24.4,12.0
70,2021-04-29,56692,27002,24.3,11.6
58,2021-04-29,56725,26730,28.4,13.4
59,2021-04-29,566487,252956,21.9,9.8
23,2021-04-29,35082,15410,30.2,13.3
29,2021-04-29,253822,91091,28.0,10.0
49,2021-04-29,200902,78086,24.6,9.6
83,2021-04-29,283653,131458,26.4,12.2
26,2021-04-29,120022,55867,23.1,10.7
52,2021-04-29,46855,17689,27.7,10.5
65,2021-04-29,68656,29548,30.3,13.0
77,2021-04-29,255137,114518,17.9,8.0
54,2021-04-29,179861,80009,24.6,11.0
67,2021-04-29,249445,99903,22.0,8.8
2A,2021-04-29,50044,25268,30.8,15.6
80,2021-04-29,138119,59378,24.2,10.4
94,2021-04-29,270267,127143,19.2,9.0
28,2021-04-29,104046,42052,24.2,9.8
09,2021-04-29,40226,18052,26.4,11.8
41,2021-04-29,86552,35977,26.4,11.0
16,2021-04-29,89239,36068,25.6,10.4
62,2021-04-29,361885,171177,24.9,11.8
08,2021-04-29,69869,28501,26.3,10.7
86,2021-04-29,112027,46258,25.6,10.6
35,2021-04-29,246641,88165,22.8,8.1
21,2021-04-29,124949,61443,23.4,11.5
61,2021-04-29,75280,34287,27.2,12.4
01,2021-04-29,135866,57413,20.7,8.7
43,2021-04-29,56479,32165,24.9,14.2
45,2021-04-29,143770,58221,21.1,8.5
2B,2021-04-29,52210,25699,28.6,14.1
22,2021-04-29,178245,82870,29.9,13.9
18,2021-04-29,78944,35179,26.6,11.9
66,2021-04-29,127531,50648,26.6,10.6
12,2021-04-29,82787,39098,29.7,14.0
27,2021-04-29,127952,55121,21.3,9.2
46,2021-04-29,50751,22903,29.3,13.2
33,2021-04-29,391762,148587,24.0,9.1
93,2021-04-29,226801,104085,13.6,6.2
57,2021-04-29,256716,140099,24.8,13.5
13,2021-04-29,471981,230185,23.2,11.3
68,2021-04-29,161768,79648,21.2,10.4
81,2021-04-29,110737,46304,28.5,11.9
53,2021-04-29,70407,35429,23.1,11.6
92,2021-04-29,341082,159981,21.1,9.9
91,2021-04-29,251905,113510,19.1,8.6
75,2021-04-29,505907,233079,23.5,10.8
39,2021-04-29,60975,31014,23.6,12.0
07,2021-04-29,83923,39795,25.7,12.2
90,2021-04-29,30869,15788,22.0,11.3
19,2021-04-29,67374,31015,28.0,12.9
03,2021-04-29,96459,46810,29.1,14.1
60,2021-04-29,169198,82805,20.5,10.0
55,2021-04-29,48172,19454,26.5,10.7
50,2021-04-29,142268,62758,29.0,12.8
02,2021-04-29,114335,51500,21.7,9.8
89,2021-04-29,78392,39391,23.6,11.9
72,2021-04-29,127552,49611,22.8,8.9
84,2021-04-29,126683,51923,22.6,9.3
74,2021-04-29,157112,70608,19.0,8.5
82,2021-04-29,61086,23791,23.3,9.1
05,2021-04-29,37334,17643,26.3,12.4
31,2021-04-29,304585,108341,21.7,7.7
48,2021-04-29,20419,10530,26.8,13.8
47,2021-04-29,86569,34505,26.2,10.4
24,2021-04-29,117132,47522,28.7,11.6
69,2021-04-29,377996,167862,20.1,8.9
56,2021-04-29,212649,75002,28.1,9.9
25,2021-04-29,116828,56426,21.7,10.5
85,2021-04-29,180412,71209,26.4,10.4
91,2021-04-30,257978,116619,19.6,8.8
70,2021-04-30,58277,27909,25.0,12.0
36,2021-04-30,62887,27427,29.0,12.6
66,2021-04-30,130374,52126,27.2,10.9
29,2021-04-30,260093,95193,28.7,10.5
56,2021-04-30,218734,77703,28.9,10.3
94,2021-04-30,276682,131093,19.7,9.3
95,2021-04-30,226679,104498,18.2,8.4
12,2021-04-30,84536,40813,30.4,14.7
19,2021-04-30,69289,32097,28.8,13.4
22,2021-04-30,182179,85702,30.6,14.4
63,2021-04-30,163974,74455,24.8,11.3
86,2021-04-30,114961,47688,26.3,10.9
27,2021-04-30,130581,56950,21.7,9.5
43,2021-04-30,57664,33208,25.4,14.6
68,2021-04-30,166406,81053,21.8,10.6
62,2021-04-30,367439,176877,25.3,12.2
84,2021-04-30,129587,54149,23.1,9.7
76,2021-04-30,304405,136536,24.5,11.0
44,2021-04-30,323518,116636,22.5,8.1
16,2021-04-30,91923,37371,26.4,10.7
75,2021-04-30,518481,238942,24.1,11.1
65,2021-04-30,70225,30404,31.0,13.4
34,2021-04-30,296067,128356,25.2,10.9
13,2021-04-30,482543,237309,23.7,11.7
06,2021-04-30,344624,159866,31.9,14.8
85,2021-04-30,185981,73015,27.2,10.7
01,2021-04-30,139144,59810,21.2,9.1
11,2021-04-30,99356,40816,26.7,11.0
18,2021-04-30,80460,36226,27.1,12.2
41,2021-04-30,88545,36848,27.0,11.2
46,2021-04-30,52002,23430,30.0,13.5
67,2021-04-30,256567,102343,22.7,9.0
26,2021-04-30,122621,57681,23.6,11.1
77,2021-04-30,261636,118465,18.4,8.3
64,2021-04-30,197973,89027,29.0,13.0
79,2021-04-30,98577,42172,26.5,11.3
73,2021-04-30,107413,47326,24.8,10.9
87,2021-04-30,107468,43425,29.0,11.7
47,2021-04-30,88552,36280,26.8,11.0
24,2021-04-30,119463,49297,29.3,12.1
48,2021-04-30,20625,10789,27.0,14.1
17,2021-04-30,188605,81754,29.1,12.6
55,2021-04-30,49415,20077,27.2,11.1
60,2021-04-30,172784,85611,20.9,10.4
72,2021-04-30,131450,51472,23.5,9.2
69,2021-04-30,385082,173847,20.5,9.3
37,2021-04-30,155344,54916,25.7,9.1
38,2021-04-30,306249,126728,24.2,10.0
71,2021-04-30,145636,72821,26.6,13.3
03,2021-04-30,98278,47645,29.7,14.4
15,2021-04-30,42694,20296,29.9,14.2
42,2021-04-30,187962,84413,24.6,11.0
40,2021-04-30,125317,53069,30.4,12.9
88,2021-04-30,95132,46514,26.5,12.9
08,2021-04-30,71546,30093,26.9,11.3
30,2021-04-30,182544,84898,24.4,11.3
25,2021-04-30,120091,58060,22.3,10.8
21,2021-04-30,128610,63281,24.1,11.9
31,2021-04-30,309845,112730,22.1,8.0
50,2021-04-30,145213,64610,29.6,13.2
82,2021-04-30,62086,24596,23.6,9.4
89,2021-04-30,80188,41030,24.1,12.4
45,2021-04-30,148365,60097,21.7,8.8
39,2021-04-30,63213,31435,24.5,12.2
57,2021-04-30,261689,143625,25.3,13.9
61,2021-04-30,76899,35344,27.8,12.8
53,2021-04-30,71959,36709,23.6,12.0
92,2021-04-30,350882,164970,21.7,10.2
81,2021-04-30,112668,48626,29.0,12.5
33,2021-04-30,400243,154589,24.5,9.5
93,2021-04-30,233368,107153,14.0,6.4
07,2021-04-30,85416,41178,26.1,12.6
2B,2021-04-30,53280,26490,29.2,14.5
35,2021-04-30,253768,90831,23.5,8.4
05,2021-04-30,37862,18346,26.7,12.9
51,2021-04-30,131029,55312,23.2,9.8
14,2021-04-30,185350,75381,26.8,10.9
49,2021-04-30,205895,81204,25.2,10.0
58,2021-04-30,57884,27604,29.0,13.8
2A,2021-04-30,51063,26239,31.4,16.2
02,2021-04-30,117176,53190,22.3,10.1
59,2021-04-30,576745,261472,22.3,10.1
28,2021-04-30,107115,43309,24.9,10.1
09,2021-04-30,40815,18610,26.8,12.2
04,2021-04-30,40769,20674,24.7,12.5
52,2021-04-30,48101,18363,28.4,10.8
90,2021-04-30,31810,16156,22.7,11.5
23,2021-04-30,35747,16111,30.7,13.9
78,2021-04-30,322590,148918,22.3,10.3
10,2021-04-30,77939,35638,25.1,11.5
74,2021-04-30,161012,72782,19.4,8.8
83,2021-04-30,289457,135925,27.0,12.7
32,2021-04-30,58664,22148,30.9,11.7
80,2021-04-30,141345,62361,24.8,10.9
54,2021-04-30,184343,82080,25.2,11.2
35,2021-05-01,254434,91097,23.5,8.4
95,2021-05-01,229141,105392,18.4,8.4
2B,2021-05-01,53700,27560,29.5,15.1
59,2021-05-01,588074,268596,22.7,10.4
70,2021-05-01,59860,28039,25.7,12.0
45,2021-05-01,148879,60192,21.8,8.8
53,2021-05-01,72115,36778,23.6,12.0
32,2021-05-01,61068,22267,32.1,11.7
05,2021-05-01,38012,18437,26.8,13.0
39,2021-05-01,63297,31500,24.5,12.2
57,2021-05-01,264137,145332,25.5,14.0
89,2021-05-01,81031,41672,24.4,12.5
12,2021-05-01,86006,41068,30.9,14.8
29,2021-05-01,262066,96147,28.9,10.6
82,2021-05-01,63086,24830,24.0,9.5
87,2021-05-01,108224,43490,29.2,11.7
66,2021-05-01,132241,52596,27.6,11.0
36,2021-05-01,63579,27488,29.3,12.7
18,2021-05-01,81241,36451,27.4,12.3
10,2021-05-01,79786,37677,25.7,12.2
73,2021-05-01,108489,47645,25.1,11.0
08,2021-05-01,72475,30568,27.3,11.5
30,2021-05-01,184218,85448,24.6,11.4
34,2021-05-01,298661,128928,25.4,11.0
11,2021-05-01,100693,41175,27.0,11.0
40,2021-05-01,126666,53835,30.7,13.1
79,2021-05-01,99157,42550,26.6,11.4
13,2021-05-01,487617,240898,24.0,11.8
15,2021-05-01,43018,20331,30.1,14.2
74,2021-05-01,163011,73168,19.7,8.8
14,2021-05-01,188845,75603,27.3,10.9
43,2021-05-01,58114,33260,25.6,14.7
26,2021-05-01,123912,58019,23.8,11.1
01,2021-05-01,140512,60603,21.4,9.2
72,2021-05-01,133110,51707,23.8,9.2
90,2021-05-01,31941,16201,22.8,11.6
54,2021-05-01,186531,82879,25.5,11.3
27,2021-05-01,133234,57834,22.2,9.6
77,2021-05-01,265264,119396,18.6,8.4
52,2021-05-01,48137,18623,28.4,11.0
22,2021-05-01,182312,85818,30.6,14.4
16,2021-05-01,92310,37448,26.5,10.8
75,2021-05-01,523327,240283,24.4,11.2
69,2021-05-01,388455,174483,20.7,9.3
63,2021-05-01,165162,75462,25.0,11.4
23,2021-05-01,36896,16161,31.7,13.9
17,2021-05-01,189503,82279,29.3,12.7
60,2021-05-01,175139,86718,21.2,10.5
03,2021-05-01,98727,48138,29.8,14.5
44,2021-05-01,326488,117525,22.7,8.2
04,2021-05-01,40863,20699,24.7,12.5
91,2021-05-01,261512,117256,19.8,8.9
46,2021-05-01,52590,23490,30.4,13.6
19,2021-05-01,69962,32280,29.1,13.4
67,2021-05-01,259203,103111,22.9,9.1
24,2021-05-01,121379,50309,29.7,12.3
83,2021-05-01,291259,136450,27.1,12.7
33,2021-05-01,403088,155165,24.7,9.5
41,2021-05-01,88761,36874,27.1,11.2
42,2021-05-01,190550,85417,24.9,11.2
76,2021-05-01,308935,137533,24.8,11.1
68,2021-05-01,167385,81183,21.9,10.6
31,2021-05-01,311795,115932,22.3,8.3
21,2021-05-01,129625,63514,24.3,11.9
92,2021-05-01,353236,165635,21.9,10.3
50,2021-05-01,146213,65183,29.8,13.3
84,2021-05-01,130117,54420,23.2,9.7
2A,2021-05-01,51928,26785,32.0,16.5
09,2021-05-01,41204,18923,27.0,12.4
93,2021-05-01,236380,108071,14.2,6.5
81,2021-05-01,113044,49283,29.1,12.7
06,2021-05-01,347851,160658,32.2,14.9
02,2021-05-01,119384,54435,22.7,10.3
38,2021-05-01,308230,127004,24.4,10.0
51,2021-05-01,132502,55729,23.5,9.9
07,2021-05-01,86332,41322,26.4,12.6
55,2021-05-01,49547,20213,27.3,11.1
56,2021-05-01,221036,78042,29.3,10.3
37,2021-05-01,155987,55116,25.8,9.1
85,2021-05-01,187568,73682,27.5,10.8
47,2021-05-01,90691,37220,27.5,11.3
62,2021-05-01,373609,180717,25.7,12.4
64,2021-05-01,199410,89997,29.2,13.2
65,2021-05-01,71662,30631,31.6,13.5
88,2021-05-01,97037,46802,27.0,13.0
25,2021-05-01,121814,58375,22.6,10.8
94,2021-05-01,280676,131988,20.0,9.4
71,2021-05-01,145773,72885,26.6,13.3
48,2021-05-01,20700,10798,27.1,14.2
78,2021-05-01,323832,149367,22.4,10.3
61,2021-05-01,77562,35642,28.0,12.9
28,2021-05-01,107366,43450,25.0,10.1
80,2021-05-01,142435,63107,25.0,11.1
58,2021-05-01,57930,27670,29.0,13.9
49,2021-05-01,208076,81873,25.5,10.0
86,2021-05-01,116505,47890,26.6,10.9
42,2021-05-02,192277,86635,25.1,11.3
72,2021-05-02,134606,51879,24.0,9.3
15,2021-05-02,43056,20336,30.1,14.2
14,2021-05-02,190072,75679,27.5,10.9
30,2021-05-02,184859,85690,24.7,11.4
74,2021-05-02,163213,73389,19.7,8.9
09,2021-05-02,41263,19023,27.1,12.5
95,2021-05-02,231079,106340,18.5,8.5
70,2021-05-02,59893,28044,25.7,12.0
36,2021-05-02,64040,27552,29.5,12.7
51,2021-05-02,132762,55872,23.5,9.9
86,2021-05-02,117716,47935,26.9,11.0
78,2021-05-02,325863,149674,22.5,10.3
87,2021-05-02,108613,43507,29.3,11.7
02,2021-05-02,121310,54983,23.1,10.5
80,2021-05-02,142964,63236,25.1,11.1
73,2021-05-02,108538,47805,25.1,11.1
83,2021-05-02,292466,137193,27.2,12.8
04,2021-05-02,40882,20815,24.7,12.6
52,2021-05-02,48145,18629,28.4,11.0
54,2021-05-02,186807,82968,25.6,11.4
2A,2021-05-02,52501,27417,32.3,16.9
90,2021-05-02,31969,16202,22.8,11.6
59,2021-05-02,596229,274164,23.0,10.6
37,2021-05-02,156118,55145,25.8,9.1
07,2021-05-02,87081,41473,26.6,12.7
47,2021-05-02,90731,37577,27.5,11.4
24,2021-05-02,123214,50515,30.2,12.4
38,2021-05-02,309196,127489,24.4,10.1
10,2021-05-02,81619,39486,26.3,12.7
88,2021-05-02,98218,46924,27.3,13.1
48,2021-05-02,20701,10798,27.1,14.2
08,2021-05-02,73056,30747,27.5,11.6
28,2021-05-02,107554,43553,25.0,10.1
29,2021-05-02,263285,96315,29.0,10.6
23,2021-05-02,36920,16166,31.8,13.9
62,2021-05-02,381660,184034,26.3,12.7
71,2021-05-02,145830,72918,26.6,13.3
26,2021-05-02,124821,58135,24.0,11.2
13,2021-05-02,489670,241633,24.1,11.9
64,2021-05-02,199838,90297,29.3,13.2
44,2021-05-02,328458,118136,22.9,8.2
85,2021-05-02,188289,74125,27.6,10.8
66,2021-05-02,133660,52854,27.9,11.0
35,2021-05-02,254483,91143,23.5,8.4
33,2021-05-02,404889,155511,24.8,9.5
05,2021-05-02,38272,18541,27.0,13.1
89,2021-05-02,81192,41719,24.4,12.6
55,2021-05-02,49560,20219,27.3,11.1
25,2021-05-02,122223,58401,22.7,10.8
61,2021-05-02,77898,35839,28.1,12.9
2B,2021-05-02,54000,27791,29.6,15.2
32,2021-05-02,61084,22277,32.1,11.7
92,2021-05-02,354561,166124,22.0,10.3
93,2021-05-02,237332,108823,14.2,6.5
53,2021-05-02,72184,36789,23.6,12.0
60,2021-05-02,177297,87556,21.5,10.6
45,2021-05-02,149519,60318,21.9,8.8
39,2021-05-02,63321,31503,24.6,12.2
81,2021-05-02,113346,50592,29.2,13.0
50,2021-05-02,146734,65597,29.9,13.4
82,2021-05-02,63695,24966,24.3,9.5
69,2021-05-02,390035,179692,20.8,9.6
57,2021-05-02,264975,146230,25.6,14.1
17,2021-05-02,190064,83039,29.4,12.8
31,2021-05-02,313277,117916,22.4,8.4
21,2021-05-02,129645,63524,24.3,11.9
77,2021-05-02,268762,120057,18.9,8.4
56,2021-05-02,221294,78292,29.3,10.4
91,2021-05-02,262441,117461,19.9,8.9
63,2021-05-02,166031,76088,25.1,11.5
79,2021-05-02,99198,42572,26.6,11.4
65,2021-05-02,72270,30655,31.9,13.5
46,2021-05-02,52807,23491,30.5,13.6
06,2021-05-02,348322,160828,32.3,14.9
19,2021-05-02,70514,32430,29.3,13.5
11,2021-05-02,101342,41520,27.2,11.1
40,2021-05-02,126882,54144,30.8,13.1
18,2021-05-02,82005,36514,27.7,12.3
68,2021-05-02,168118,81260,22.0,10.6
27,2021-05-02,134668,58621,22.4,9.8
84,2021-05-02,130251,54449,23.2,9.7
16,2021-05-02,92464,37465,26.6,10.8
01,2021-05-02,141185,60901,21.5,9.3
67,2021-05-02,261346,103780,23.1,9.2
22,2021-05-02,183553,85924,30.8,14.4
43,2021-05-02,58199,33300,25.6,14.7
75,2021-05-02,525666,241210,24.5,11.2
03,2021-05-02,98754,48150,29.8,14.5
58,2021-05-02,57948,27675,29.0,13.9
41,2021-05-02,88895,36896,27.1,11.3
34,2021-05-02,301863,129273,25.7,11.0
94,2021-05-02,282943,133125,20.1,9.5
12,2021-05-02,86101,41089,30.9,14.8
49,2021-05-02,208121,81924,25.5,10.0
76,2021-05-02,310838,137818,25.0,11.1
43,2021-05-03,59478,33703,26.2,14.9
14,2021-05-03,192350,78331,27.8,11.3
16,2021-05-03,94926,38028,27.3,10.9
92,2021-05-03,362186,171095,22.4,10.6
53,2021-05-03,73850,37490,24.2,12.3
45,2021-05-03,152530,61444,22.3,9.0
21,2021-05-03,131826,64801,24.7,12.2
75,2021-05-03,535798,250584,24.9,11.7
39,2021-05-03,64256,32271,24.9,12.5
93,2021-05-03,243375,113298,14.6,6.8
27,2021-05-03,137602,59825,22.9,10.0
2B,2021-05-03,54911,28253,30.1,15.5
41,2021-05-03,90719,37849,27.7,11.5
25,2021-05-03,125099,59286,23.2,11.0
76,2021-05-03,315500,140939,25.4,11.3
47,2021-05-03,92251,38970,27.9,11.8
37,2021-05-03,158901,57060,26.2,9.4
60,2021-05-03,180549,89491,21.9,10.8
79,2021-05-03,100525,43842,27.0,11.8
55,2021-05-03,50720,20845,27.9,11.5
61,2021-05-03,78730,36940,28.4,13.3
19,2021-05-03,71473,32976,29.7,13.7
68,2021-05-03,171621,83014,22.5,10.9
29,2021-05-03,267826,98684,29.5,10.9
56,2021-05-03,225004,80303,29.8,10.6
77,2021-05-03,275894,123414,19.4,8.7
69,2021-05-03,395777,187295,21.1,10.0
84,2021-05-03,132330,56141,23.6,10.0
08,2021-05-03,74149,31130,27.9,11.7
28,2021-05-03,108874,44630,25.4,10.4
23,2021-05-03,37336,16669,32.1,14.3
94,2021-05-03,288705,138236,20.5,9.8
07,2021-05-03,88363,41964,27.0,12.8
48,2021-05-03,20837,11198,27.3,14.7
12,2021-05-03,87768,42245,31.5,15.2
71,2021-05-03,149744,74323,27.3,13.6
13,2021-05-03,496635,249183,24.4,12.2
26,2021-05-03,126840,59829,24.4,11.5
64,2021-05-03,202578,93644,29.7,13.7
58,2021-05-03,58940,28075,29.5,14.1
44,2021-05-03,334009,122357,23.2,8.5
85,2021-05-03,191824,76392,28.1,11.2
66,2021-05-03,136438,53909,28.5,11.3
88,2021-05-03,99683,48022,27.7,13.4
50,2021-05-03,148592,67362,30.3,13.7
63,2021-05-03,168819,78359,25.6,11.9
24,2021-05-03,124888,52298,30.6,12.8
82,2021-05-03,64118,26001,24.4,9.9
67,2021-05-03,266780,106377,23.6,9.4
57,2021-05-03,268795,149255,25.9,14.4
02,2021-05-03,123672,56023,23.5,10.6
81,2021-05-03,114448,51797,29.5,13.4
17,2021-05-03,192686,85932,29.8,13.3
31,2021-05-03,318942,120745,22.8,8.6
01,2021-05-03,143754,63555,21.9,9.7
89,2021-05-03,82712,42496,24.9,12.8
05,2021-05-03,38725,18997,27.3,13.4
33,2021-05-03,411699,160577,25.2,9.8
